avg(CAST(_c14 AS DOUBLE)),_c9
8.867513451530387,1208
8.69674174307843,1209
3.285947075702292,121
5.9865181711606095,1210
9.489435586422772,1211
7.10941914651598,1212
10.396980235813047,1213
5.002966038855109,1214
6.949131564833532,1215
8.427543443313175,1216
7.540401765606702,1217
7.976787817967625,1218
8.667564937495321,1219
5.08717496982154,122
6.877794505080918,1220
8.570015501587067,1221
4.463043268767467,1222
6.809301758556582,1223
6.5218551361531825,1224
8.060843079005753,1225
5.685015290519877,1226
7.49620253164557,1227
6.696215704824977,1228
9.198217051019126,1229
3.0006121449559258,123
7.559444241908697,1230
6.403553892915595,1231
6.42849064605815,1232
4.707905221220382,1233
9.220600244997959,1234
6.3933781347320116,1235
7.130022172949002,1236
7.211489930229106,1237
6.805876897544785,1238
8.15073007503549,1239
4.833127232756252,124
7.345801435881163,1240
8.591419423692637,1241
7.811021373796704,1242
9.05768898114513,1243
7.783261901470114,1244
7.218168484737372,1245
6.410881392818281,1246
6.542505348644283,1247
8.121332201151052,1248
9.633508547197314,1249
6.458517465319141,125
7.3384170950337735,1250
9.856698365397257,1251
6.2831948202551215,1252
6.817017685477361,1253
5.110955816050496,1254
5.69530953285226,1255
8.724717838032285,1256
6.33235294117647,1257
6.849946558854965,1258
7.417122827235187,1259
6.6066032456631225,126
10.28893468477941,1260
10.19525005709066,1261
11.05697617360013,1262
8.27339068238933,1263
7.276310368505379,1264
5.437695503991783,1265
5.448374037991014,1266
6.382228185595568,1267
5.57347787486566,1268
6.630541148840395,1269
7.657566998536916,127
4.863868240781227,1270
6.197762029093622,1271
7.048510078878177,1272
10.074780477843579,1273
6.80773279739688,1274
6.002580853294621,1275
8.731227587206144,1276
7.500487035576789,1277
8.383001945617615,1278
6.78801861037413,1279
7.949244610422679,128
5.2459294858515975,1280
8.583909032396482,1281
8.994630677695545,1282
7.6621780485198245,1283
4.979076980049067,1284
7.089663451587532,1285
8.274234757777666,1286
7.7162550258472145,1287
7.047533542820091,1288
8.049201308242878,1289
9.093857086173935,129
5.844532385721208,1290
6.413885245105184,1291
8.411469664007734,1292
5.456489591627801,1293
8.092663909095231,1294
5.659356425497028,1295
7.94374230049733,1296
11.207915789473684,1297
9.196500820120285,1298
8.837468914064658,1299
5.826428003731988,130
8.783148831488315,1300
6.743434343434344,1301
4.741193560101682,1302
5.339095205941931,1303
3.903528423410809,1304
3.558373870743572,1305
4.750826173165896,1306
3.256804884253371,1307
10.564102564102564,1308
10.195719557195572,1309
10.071764310894746,131
11.151271119532607,1310
5.119091386554622,1311
5.876388218252052,1312
6.0,1313
5.159349254353947,1314
8.97293758184199,1315
9.116968370797693,1316
3.5733363512901763,1317
8.536051110435046,1318
2.8537037037037036,1319
4.592889054355919,132
9.474118529632408,1320
4.1452347083926036,1321
7.808917197452229,1322
7.200133868808567,1323
6.3340028454263955,1324
7.754344762799437,1325
5.442962156275524,1326
6.573283082077052,1327
3.1828450011183183,1328
11.740557192606483,1329
7.01352335985544,133
5.248041775456919,1330
12.87014652014652,1331
4.375263918213135,1332
7.20978835978836,1333
6.011921264208484,1334
9.734243275792855,1335
3.850113550340651,1336
6.057835482113673,1337
9.909314126698314,1338
8.091109590082896,1339
8.87610584361487,134
7.24204001127078,1340
8.428023701638201,1341
6.321376161747921,1342
6.951903216287991,1343
13.659312621942068,1344
5.186220136518771,1345
7.165418894830659,1346
6.233243516335467,1347
6.339396079816352,1348
10.783431300514328,1349
3.1794252984522315,135
11.928221178925405,1350
7.335833426620396,1351
6.913685022663709,1352
6.019213780918728,1353
9.387370042356565,1354
6.087216035634744,1355
4.5121396054628224,1356
2.9697596532702915,1357
6.074717179689555,1358
1.072371415566682,1359
8.218188353702372,136
9.924112097669257,1360
2.2905021023992087,1361
5.9269146608315095,1362
5.164751788424019,1363
9.427997500223194,1364
8.371197617528185,1365
7.130308076602831,1366
16.046617396247868,1367
5.029907329401853,1368
10.77395179258659,1369
7.834087232145805,137
3.6501770576242087,1370
5.198489542989931,1371
9.11313672922252,1372
3.770670037926675,1373
7.74804318488529,1374
2.534602709630172,1375
13.176077437197511,1376
11.24219098616689,1377
7.615331300249514,1378
9.15811818703385,1379
6.475418144956919,138
5.968389687783391,1380
8.734409391049157,1381
7.33175595741085,1382
11.33993583484447,1383
5.656681488415633,1384
0.11425462459194777,1385
8.727095769530235,1386
4.500949421715864,1387
6.59304910082845,1388
13.222463646999833,1389
6.902758932609679,139
7.4902372115539775,1390
6.680035650623886,1391
12.787759430389334,1392
6.124089155593656,1393
6.969016427531711,1394
7.483053234438081,1395
6.115085042123669,1396
8.27991009681881,1397
3.8704506635133358,1398
2.366372980910426,1399
7.314685572910897,14
5.924114671163575,140
8.822440297785942,1400
6.1381813707395105,1401
5.964908203578898,1402
6.054856906277493,1403
8.860630323011106,1404
4.8759406768472475,1405
8.872642673340618,1406
6.205061021857547,1407
6.546958035550669,1408
7.798677089597113,1409
5.779005745292053,141
7.183210491050062,1410
8.104492225747073,1411
5.832041214425049,1412
3.087308097972577,1413
5.964147324748523,1414
8.405629275529547,1415
7.608448983154403,1416
8.42185192997258,1417
7.159793164333459,1418
4.07331574947472,1419
7.406828358208955,142
6.669940410505407,1420
6.833995306011915,1421
5.933784507522275,1422
9.538544668587896,1423
8.232999284180387,1424
7.881700215507359,1425
7.23604925334032,1426
7.306599407626805,1427
7.5733293274389455,1428
7.188128606760099,1429
5.416452592246614,143
8.076677718554581,1430
8.102530086231404,1431
10.382298790110468,1432
10.4267554787207,1433
7.19740227913246,1434
6.262896263027079,1435
8.770834118578266,1436
7.587822149988391,1437
6.782150547487057,1438
4.5539992794091155,1439
5.45052661953542,144
6.4413431769468925,1440
7.641240279360048,1441
6.8941695945304335,1442
7.298732011673543,1443
3.2365196711988835,1444
6.933446049800184,1445
6.412769628990509,1446
12.320385451754573,1447
8.652942382612261,1448
4.275287800882741,1449
8.380796725117614,145
11.314776780888552,1450
6.187123298606953,1451
5.885459126954717,1452
5.357848208407787,1453
6.392645171639397,1454
8.082292432035269,1455
5.928701180744778,1456
6.3941620993190496,1457
7.874082758021797,1458
9.745945945945946,1459
8.052095284925969,146
6.375476631441334,1460
6.881124735312946,1461
6.6002950658433965,1462
5.411946569424075,1463
6.997724065728982,1464
5.800038500409067,1465
5.995272680390219,1466
6.585122562175703,1467
6.4561352008722634,1468
5.681148069658159,1469
6.923982521396844,147
8.555339301933307,1470
6.452858361774744,1471
5.500091920213255,1472
7.902584123443019,1473
6.743184113093235,1474
7.703237640233758,1475
6.375493453195231,1476
4.347758188468335,1477
5.842660459587956,1478
7.633265167007498,1479
7.499949472833227,148
6.055695630903549,1480
6.742179504294041,1481
4.804047672588262,1482
6.8448882548739896,1483
10.68409620473125,1484
6.202509556257271,1485
8.492010836512412,1486
5.144400617389813,1487
8.180155482815056,1488
7.526345933562428,1489
7.0352737502705045,149
8.582822952982191,1490
7.0798467228088935,1491
6.648196406528597,1492
7.858253920772617,1493
6.746101342494237,1494
5.450719192379218,1495
5.4389203412806,1496
8.272505579895842,1497
7.8206528237216535,1498
9.692976588628763,1499
8.027537695962884,15
5.5653075849583225,150
8.102933460529455,1500
7.523724983860555,1501
7.427582946536015,1502
7.036381463515327,1503
6.337382445141066,1504
6.820278201395628,1505
7.282782327368315,1506
7.471799046400744,1507
6.4103487490523126,1508
8.657843669952651,1509
6.699723565998617,151
7.1338818605536005,1510
6.5347270514603615,1511
6.591821630123046,1512
7.49413698630137,1513
11.388620504562533,1514
6.575861829302196,1515
6.024764150943396,1516
6.6554165783336865,1517
5.383851298190401,1518
7.723120749862158,1519
6.04274897465559,152
7.239709968739145,1520
5.395405561222227,1521
5.984739418370285,1522
4.922955904166854,1523
6.2125993104482085,1524
6.791156219261379,1525
8.657841249465125,1526
6.054800319864528,1527
7.226077322292845,1528
8.270316074908907,1529
11.623636144433059,153
5.530067194012078,1530
5.897044171371637,1531
8.572368707779473,1532
6.2387824230894156,1533
6.403647416413373,1534
7.162110429447853,1535
6.806928784812566,1536
7.653879384828063,1537
8.33189251119675,1538
9.667840593141799,1539
7.66400872922612,154
8.844871122969174,1540
9.34903792455704,1541
5.965028402074586,1542
6.094850275612058,1543
6.635400350133604,1544
8.126826388547252,1545
7.955940443634153,1546
9.501341003614879,1547
7.128875182600227,1548
4.216268044532041,1549
7.201973278520041,155
6.618804813379564,1550
7.672713529856387,1551
6.1268115942028984,1552
7.930370660401984,1553
5.550252337545479,1554
7.582983356665111,1555
6.705774949136627,1556
5.734659748724326,1557
7.03922420818167,1558
5.194585874880274,1559
4.456999960926816,156
8.614699442675159,1560
7.7312795931490035,1561
5.9435436493949005,1562
4.76955513388151,1563
9.414185494116998,1564
5.996857153807826,1565
7.263040948047825,1566
9.177222992756974,1567
8.87593367590189,1568
9.925330639235856,1569
8.074305323864449,157
5.54997320471597,1570
5.1222322085137675,1571
5.780338809034908,1572
6.5184989893663765,1573
8.196095422571108,1574
7.65373402108096,1575
6.356988508005108,1576
9.009345474462549,1577
7.753990270574518,1578
8.202533248891704,1579
5.329948482772997,158
6.323521872863978,1580
7.979433206199006,1581
10.815190376777016,1582
8.634440499927054,1583
7.376507754164273,1584
8.264853289593585,1585
6.9307757473072735,1586
6.855490625760896,1587
9.860800952806313,1588
7.114375617430756,1589
6.574527391630633,159
6.526619148187258,1590
7.203737669161751,1591
7.733083813448841,1592
8.862485504445303,1593
7.605756904789652,1594
7.385379283221081,1595
6.203554769181277,1596
12.138497961331053,1597
4.4512702914730555,1598
7.1384210031052975,1599
6.883567897736217,16
5.706784660766962,160
7.084578713375114,1600
6.0296700485974934,1601
7.3032725599585895,1602
5.279871580122836,1603
6.999196900982615,1604
7.278557524843766,1605
8.065740193179579,1606
6.508950265284871,1607
10.771589249986482,1608
5.2362849564934155,1609
9.891073562041305,161
5.007538150395293,1610
8.877417074771545,1611
10.64168338587943,1612
6.184916418297266,1613
6.420037705359547,1614
5.616213221716115,1615
6.944777783677587,1616
6.773433718741598,1617
6.427163357008262,1618
9.739386362452466,1619
3.646915108476122,162
7.814368346862392,1620
6.642221570352987,1621
7.993814919735599,1622
6.387634936211972,1623
11.773003241968759,1624
4.39572192513369,1625
7.335175296029719,1626
7.404596279692894,1627
6.825819880190882,1628
7.78808514283267,1629
7.620495985444765,163
6.36156241154826,1630
10.243972669594925,1631
10.351003834874803,1632
7.1141571194762685,1633
8.299269226307853,1634
8.02687822213324,1635
7.6487937001554895,1636
10.26050286441757,1637
8.594880656658386,1638
12.64744983537305,1639
6.691588785046729,164
7.380490013583539,1640
7.315198795592965,1641
5.514850630288379,1642
7.760350877192982,1643
6.821054623438879,1644
6.891580098414434,1645
7.976506340950266,1646
7.466843214613847,1647
7.524400064422612,1648
6.867735324257064,1649
7.712559360642446,165
7.335848795347549,1650
8.331987237012664,1651
5.610815965127367,1652
6.923990222325689,1653
5.605868465430017,1654
7.454550438596491,1655
7.215146113541835,1656
9.447842772415397,1657
10.672844009922661,1658
12.395660596667959,1659
6.48823183865283,166
6.724895020995801,1660
5.725990788650708,1661
6.353337217582702,1662
8.899292855401121,1663
7.177387021020677,1664
6.512259845027067,1665
6.501604128888269,1666
8.66657908565423,1667
6.267223382045929,1668
6.533901135604542,1669
6.71168820579722,167
5.269362982060372,1670
7.523726668775704,1671
9.955999770233786,1672
9.778668478260869,1673
6.987979724837075,1674
7.892148213498015,1675
11.053535018255962,1676
7.798422793182397,1677
5.5285508142651,1678
5.779945328031809,1679
7.012439790575916,168
7.916255542371823,1680
7.538388245323705,1681
7.273439171552056,1682
7.649921317031836,1683
8.749569608630782,1684
8.690881688018086,1685
5.373255813953488,1686
5.940191723170447,1687
7.396873455264458,1688
7.063784053986503,1689
4.107471475892528,169
7.9477090705904265,1690
8.285533561541897,1691
9.949208599102292,1692
8.659902498476539,1693
5.553216197111986,1694
5.5285280947566084,1695
8.183716774625866,1696
9.59741800418702,1697
7.770975372199805,1698
8.473533007334963,1699
6.61612326116324,17
8.98448470139551,170
7.156777783248806,1700
5.996228312798592,1701
6.9577173381484405,1702
8.11529781179472,1703
5.70514720410986,1704
4.858583962839582,1705
5.904710287741427,1706
5.283035044475405,1707
5.208791208791209,1708
6.775230162209557,1709
6.994715833491732,171
9.54306335981399,1710
5.6066379169168625,1711
7.2960142049436945,1712
8.24444101297097,1713
6.434200400184701,1714
6.8334960407853345,1715
5.757537490134175,1716
8.955336200156372,1717
6.820217484618687,1718
10.645437088514996,1719
5.081013075939446,172
6.622224947871949,1720
7.058532229257996,1721
8.343791630299968,1722
5.018840748958699,1723
6.451761444921316,1724
6.092643700038066,1725
5.402983433514147,1726
8.125765635074146,1727
10.34499389854146,1728
8.116469183429778,1729
7.926152538772041,173
8.700273051879858,1730
7.858034171626032,1731
4.611802449931947,1732
10.394443887273091,1733
6.216982430386715,1734
6.761142362613588,1735
9.275267678550417,1736
7.821058748943364,1737
6.96677030703459,1738
6.661848990779965,1739
7.355637435519529,174
7.038174106241163,1740
8.479907264296754,1741
8.151130116065975,1742
5.931645428124301,1743
7.89921858500528,1744
4.943008614976806,1745
5.523051838524682,1746
3.5848908434113396,1747
6.522137767220903,1748
5.961392003384811,1749
7.1350950394065835,175
5.600236313509256,1750
6.543245869776482,1751
5.493176035160768,1752
6.516287043840314,1753
7.410591222343126,1754
2.544919071425036,1755
7.606997265080757,1756
4.526767676767677,1757
8.51042794595358,1758
4.5084864391951,1759
7.152837557787342,176
5.988442897974401,1760
9.417268139143648,1761
6.925064297404723,1762
7.502308078273959,1763
5.438987418523571,1764
4.578586217095534,1765
4.955328087095438,1766
5.764951805829753,1767
7.501608050627659,1768
4.838843420202456,1769
8.721983800773694,177
6.23209999547122,1770
5.709136383698691,1771
5.750497017892644,1772
8.22687034438087,1773
7.366826546593579,1774
6.967133841488403,1775
6.3287354104369635,1776
6.433310694321091,1777
5.400128040973112,1778
7.43201634198595,1779
8.34142857142857,178
8.998931895630944,1780
7.617744992572102,1781
6.994988153818116,1782
4.416971173365814,1783
6.347630822021497,1784
5.19012100773656,1785
7.5761396702230845,1786
8.100748719295941,1787
8.918221110100092,1788
8.096878739529318,1789
8.759505768311831,179
6.408694001518603,1790
3.97695530726257,1791
12.380144065142499,1792
8.758249123530625,1793
7.422611036339165,1794
7.902531875037766,1795
7.285955245698864,1796
8.439554317548746,1797
6.677222832052689,1798
5.928177618834749,1799
5.589384059195189,18
6.449446764410035,180
8.191393335082655,1800
5.957868259707593,1801
4.947284978200555,1802
9.107215299913069,1803
3.146362388469458,1804
6.91984915599186,1805
6.705928193709991,1806
7.418291431503335,1807
6.3452956989247316,1808
4.987486429346895,1809
6.336320093838585,181
6.468963141577678,1810
5.649537695590327,1811
8.120101372233897,1812
8.812111415070877,1813
8.011296689948376,1814
5.653284480502486,1815
7.740746351562895,1816
5.42774417041518,1817
8.967896467896468,1818
8.199491319252461,1819
5.769151558648235,182
9.29473798063923,1820
4.971034001395951,1821
7.247094113235845,1822
8.002430028205685,1823
5.26749300279888,1824
8.231826667420943,1825
4.6728949858088935,1826
6.1224408553230205,1827
10.012799711555797,1828
7.865134865134865,1829
5.275528351048431,183
6.199669320802332,1830
5.961946993915644,1831
9.15005081300813,1832
6.049386771791502,1833
7.58051019815213,1834
7.817475382607664,1835
7.2874053599327,1836
5.09175697865353,1837
5.65844326423391,1838
4.9545118343195265,1839
5.503448555663746,184
8.064238127253835,1840
6.0962709849948,1841
4.46603637239552,1842
7.6939356939356935,1843
8.536076698001619,1844
6.1365926117282354,1845
4.319096568698422,1846
6.089613034623218,1847
6.148813469441866,1848
7.173503142573602,1849
9.57363525258012,185
3.0480122178208373,1850
6.582322885685961,1851
4.752853973921982,1852
6.899877675840979,1853
11.481019565047939,1854
5.911599000987396,1855
5.1125956377754935,1856
8.13072870066607,1857
5.771139468935292,1858
5.038363454928485,1859
6.242822873945678,186
5.7222686802105365,1860
6.797735753589273,1861
7.535384809806647,1862
4.799883701611563,1863
4.587040684643076,1864
7.3348368415191,1865
9.055411306503009,1866
5.949581623407771,1867
8.278061627600737,1868
7.638796751687064,1869
6.7729666286004315,187
6.788323371369921,1870
7.320945099022311,1871
6.141901082757495,1872
6.959404096834264,1873
9.008469591812728,1874
7.924078692158493,1875
10.24182751310945,1876
7.423570401504258,1877
8.065634124666751,1878
3.5148522865236744,1879
6.607062429625922,188
10.416676847892486,1880
9.411918917653669,1881
8.076902040146583,1882
7.4702919290211796,1883
8.592791411042946,1884
7.2753104609555885,1885
12.929514653075408,1886
6.99021207177814,1887
6.271197273114614,1888
6.41896060059361,1889
5.668145119373506,189
5.669112857701159,1890
7.176555791216181,1891
5.651325695581015,1892
7.255848329048844,1893
5.602726505006635,1894
6.690635838150289,1895
8.703503184713377,1896
7.036376811594203,1897
5.984083561303159,1898
8.45107581967213,1899
5.694535662682254,19
6.645429633979252,190
7.541914505511936,1900
6.010143159786865,1901
5.904827806461915,1902
6.687582388610599,1903
8.900234741784038,1904
5.980877537655534,1905
3.2416920791305026,1906
7.289859555775537,1907
7.839074009119607,1908
9.33031270890589,1909
6.4823226500653295,191
6.780064136825227,1910
6.207533069277334,1911
8.258991360257182,1912
3.626830350539861,1913
7.118295930011411,1914
6.785356313409118,1915
6.331251880830575,1916
5.678304854728271,1917
5.606285189015282,1918
4.0300423229029345,1919
4.820633519662646,192
6.234376028975963,1920
5.606397156819192,1921
5.70415345347668,1922
7.898568224943936,1923
11.153596173891716,1924
7.388725778038755,1925
7.300385530309245,1926
11.110217283131531,1927
9.425276686897536,1928
7.917882195746576,1929
5.276607800547739,193
5.551562869997632,1930
5.852381231327983,1931
6.962715252152521,1932
8.518916886047386,1933
3.7382231223034252,1934
5.934030181365084,1935
7.411307803468208,1936
4.323840574888549,1937
7.3036226930963775,1938
7.959324257831721,1939
4.960147864716755,194
9.827828397873956,1940
6.61234065848127,1941
6.386194463828797,1942
4.514845403044161,1943
4.922743055555555,1944
6.481579323147223,1945
6.1335010881392815,1946
6.012056446088505,1947
8.380539710399297,1948
4.933524355300859,1949
8.618892279630995,195
6.737852615881695,1950
6.766737674984784,1951
6.5515042511445385,1952
9.41370762427978,1953
7.238200095739589,1954
7.964841319228376,1955
5.888064622485987,1956
8.851905190519052,1957
8.543917169974115,1958
8.181685922122378,1959
4.498743470280955,196
6.251120202610559,1960
5.004052121404736,1961
6.44710775047259,1962
6.6922906839622645,1963
5.578838995802645,1964
5.264355722908245,1965
3.644907626717196,1966
6.045150334631905,1967
7.539409665909828,1968
5.03713361844164,1969
7.7986335763603885,197
6.048687312037714,1970
5.686438278595697,1971
10.185400248859395,1972
8.487131316926545,1973
6.979831932773109,1974
11.107850658483569,1975
9.091398740470666,1976
5.562275449101796,1977
6.338499910921076,1978
4.825947209506185,1979
7.099812613456696,198
4.38298460687621,1980
6.494271392767633,1981
4.896254312469197,1982
7.217017208413002,1983
7.246915460776847,1984
6.727736943907157,1985
6.761467889908257,1986
8.484073262990245,1987
7.2733408323959505,1988
4.811115935735996,1989
7.330174502407458,199
7.6449923454999595,1990
4.854760964045831,1991
9.177036816512851,1992
8.619855507752252,1993
7.999782750380187,1994
5.110467289719626,1995
5.014455188914366,1996
8.175067750677506,1997
9.725896275670031,1998
14.22134860268353,1999
4.540997966525888,2
7.033747676579925,20
5.429876201194702,200
5.632523567802756,2000
5.111405835543766,2001
6.592275227011127,2002
6.920423363386907,2003
5.384679062659195,2004
8.830427465499831,2005
3.5115491835921944,2006
4.986817653890824,2007
5.208538163001293,2008
6.3066090455256685,2009
5.07490671641791,201
7.758114248620577,2010
8.859197712856249,2011
7.382720825274017,2012
9.352455716586151,2013
8.425093289288554,2014
5.7721833826297395,2015
9.18404761904762,2016
5.835887433825578,2017
7.9014413063400815,2018
7.724364791288567,2019
4.029472025216706,202
9.925075047479018,2020
5.8399137482340695,2021
7.712995681193561,2022
8.975819120287253,2023
6.250798944004447,2024
5.244887082805942,2025
6.91593798221765,2026
7.053274789608489,2027
6.3059786862544405,2028
8.345802108471993,2029
6.76027449196239,203
8.477609880632029,2030
7.439427243609873,2031
8.628476020496286,2032
5.179753892174859,2033
7.376,2034
9.109554777388695,2035
7.325107840649581,2036
8.626566936768475,2037
7.3823598681111635,2038
7.1773217886371725,2039
3.3962199039048606,204
7.700946611132147,2040
8.614703474960935,2041
7.031395425050796,2042
8.227279182050554,2043
8.899789655358395,2044
9.680041837025767,2045
7.519157088122605,2046
7.196682983853291,2047
9.15034503009837,2048
8.424466121803322,2049
8.162111273080662,205
8.955362277170789,2050
9.823817932116931,2051
7.096765197992192,2052
6.982300884955753,2053
5.632403114338203,2054
8.234345894827339,2055
7.850160313501959,2056
6.97587982832618,2057
8.832652698863637,2058
10.372743808591018,2059
5.174604864030653,206
6.3899536742665095,2060
9.12150614206872,2061
9.92619611558503,2062
6.617042707493956,2063
8.907531692766591,2064
7.427588300779274,2065
9.31171694898266,2066
12.336659436008677,2067
7.903028211543439,2068
6.195791980944819,2069
7.714610574189881,207
12.413347022587269,2070
9.344267955801104,2071
6.055555555555555,2072
7.373299101412067,2073
10.347818279762974,2074
9.275933444789427,2075
12.452643248111965,2076
10.239438971447655,2077
10.515392561983472,2078
11.570873990137446,2079
4.81713306681896,208
7.857142857142857,2080
8.856657608695652,2081
14.33901192504259,2082
10.873695622713106,2083
4.466139954853273,2084
10.110549217923086,2085
7.79744227963265,2086
6.175925925925926,2087
6.059667916443492,2088
4.847941888619855,2089
6.79034468219669,209
7.43046418128655,2090
9.653791469194314,2091
7.550261910700923,2092
12.701069855254877,2093
10.436870127400647,2094
7.029858704345508,2095
5.160112359550562,2096
8.25411077455647,2097
6.9390341363169314,2098
4.950914246602132,2099
8.285231393276382,21
5.633490756982863,210
5.074545454545454,2100
4.552968426185542,2101
3.204466778336125,2102
6.3961012028204065,2103
9.3710240853098,2104
7.29997269251775,2105
6.259283177268324,2106
8.309352517985612,2107
6.158223889931207,2108
9.949532024224629,2109
4.37723368236253,211
7.808252799509127,2110
13.162788647981667,2111
6.436292404950583,2112
13.528692380056444,2113
9.113604488078542,2114
5.03670431211499,2115
8.975951740441836,2116
8.958844034633982,2117
6.286540483701367,2118
4.754907092384193,2119
8.078171770665438,212
8.016000600961538,2120
4.165133229776556,2121
5.0741831815747185,2122
8.268739643240082,2123
8.8881069669247,2124
8.17528452370284,2125
7.737054590135159,2126
6.737293144208038,2127
8.791298711820465,2128
6.118524246106263,2129
13.34902564102564,213
5.839613421652731,2130
7.183251651395696,2131
7.671338034455057,2132
11.914924124746086,2133
7.006925388736443,2134
7.691882326918823,2135
10.34380147139563,2136
6.240003075976623,2137
10.18707029245767,2138
9.939438055029845,2139
4.909321892702432,214
7.898859315589354,2140
