avg(CAST(_c15 AS DOUBLE)),_c9
8.880208638574693,1089
11.097016735386854,109
6.863212168084558,1090
8.595871149175508,1091
10.349282540979422,1092
9.413157308377897,1093
8.868269282595806,1094
10.206600580270793,1095
9.658958252265274,1096
9.145314019552643,1097
9.900454396402305,1098
12.20730243986058,1099
11.756104526631443,11
10.046849258649093,110
8.485494703316485,1100
12.25509483180262,1101
12.03400050671396,1102
10.40743520464325,1103
7.748100664767332,1104
12.512950134182113,1105
8.823792389052448,1106
12.842087558268057,1107
11.724284688749872,1108
9.135457425004658,1109
8.984492127077301,111
11.204089484966746,1110
11.781812506502966,1111
12.262367957746479,1112
15.438979591836734,1113
10.237415854516227,1114
10.702584578859332,1115
10.376751698256616,1116
8.11302346985734,1117
8.010945945945945,1118
10.419501729497789,1119
9.459357677823382,112
8.748444932308818,1120
8.745918458381658,1121
9.9827646153082,1122
7.555644065413992,1123
8.811710234397609,1124
7.979616487996377,1125
12.075425790754258,1126
11.05028876539174,1127
7.738188667399152,1128
10.317036654620548,1129
11.51086680223691,113
8.325632219793944,1130
7.283909757846544,1131
9.986979772146013,1132
6.9111586961694025,1133
8.781495954648026,1134
9.295939465927589,1135
10.534641172088403,1136
10.267114604462474,1137
13.64197247706422,1138
15.3405229375118,1139
7.992714738944812,114
8.304089822404372,1140
11.504390243902439,1141
10.481645989687037,1142
9.866713780918728,1143
8.304977971754436,1144
8.766517357222844,1145
9.156123753515725,1146
8.588839402672257,1147
9.843390647245647,1148
7.4444911887065865,1149
11.790532135452661,115
12.676712922810061,1150
9.511262161801946,1151
12.318976279650437,1152
8.413353338334584,1153
9.328358208955224,1154
12.019742905651224,1155
12.977077720207253,1156
9.918318561288661,1157
10.936860241208068,1158
8.999511639264203,1159
9.59531076581576,116
11.138585569956119,1160
11.425881021661818,1161
10.326368479059514,1162
7.263316489731584,1163
6.470940683043739,1164
8.782335223245925,1165
10.029326424870467,1166
8.897044442029772,1167
8.979279084826247,1168
11.773704236939531,1169
9.490732097613016,117
13.246959616932921,1170
8.993578847969783,1171
10.618174151380982,1172
11.068647860934735,1173
12.676782408705895,1174
9.12475324172634,1175
10.217251975417032,1176
11.390062938136417,1177
8.282052656978927,1178
11.469205083016417,1179
8.924528301886792,118
10.141319904585211,1180
12.161553698246292,1181
11.433930845332549,1182
9.710298560966866,1183
10.252553542009885,1184
11.7158680669511,1185
12.75967889908257,1186
13.573010413230929,1187
10.425773195876289,1188
13.896135850274282,1189
11.75601143433664,119
13.144676388333998,1190
9.991497179969237,1191
11.89894910543686,1192
8.142206989549388,1193
10.200918392008377,1194
12.477669039145907,1195
9.072314344087044,1196
11.744180811309711,1197
11.29885322157233,1198
10.834305267723746,1199
9.501117439261769,12
7.705477024845454,120
9.336330616583982,1200
14.174441776097288,1201
10.074651389999111,1202
9.080742700557497,1203
13.188789492734887,1204
9.490478246270447,1205
11.908291734770508,1206
11.304826418289585,1207
12.351643925280701,1208
11.747532288955458,1209
5.92296332759045,121
8.942534681401364,1210
11.371797620323722,1211
9.575951498821151,1212
14.311758252717663,1213
10.102542591636551,1214
9.30559882708696,1215
11.26684307795699,1216
9.09499319316291,1217
11.74722783500074,1218
11.801881067961165,1219
7.495726810579828,122
8.642126171250917,1220
10.658616816431323,1221
6.198946661847472,1222
8.897908732544932,1223
8.518991668446914,1224
11.636367659423817,1225
9.915123165717304,1226
10.470178926441353,1227
8.847750154099034,1228
12.036777829967122,1229
7.66322808827322,123
8.987599418455487,1230
8.601239464551314,1231
9.756406266210188,1232
7.552688172043011,1233
10.979514080618443,1234
7.884789718285616,1235
9.3683310705486,1236
9.544270140919968,1237
9.036004707896426,1238
11.258362949173577,1239
7.131590078830994,124
9.64028425494115,1240
12.096985706872966,1241
9.682257561584034,1242
12.33013844515442,1243
9.576902556142988,1244
8.245766049625837,1245
9.013546666666667,1246
9.381527902118771,1247
10.326376902557666,1248
11.589280540801544,1249
9.535124941065535,125
9.344964579743442,1250
11.640562248995984,1251
8.474442379182156,1252
10.427186654643823,1253
5.968972388272132,1254
8.31216643067204,1255
9.760377898654452,1256
10.926952478877018,1257
9.394522334528856,1258
11.23082962575242,1259
8.51560813615608,126
12.241689848649159,1260
12.516395923721118,1261
14.133533705452985,1262
9.758901375905893,1263
9.565747431548935,1264
8.85643197458973,1265
8.007606988614056,1266
12.000464511334076,1267
8.38162450066578,1268
9.286221470836855,1269
11.226157808080382,127
8.35013182348619,1270
8.982417129915586,1271
9.87541868719692,1272
13.90770786413568,1273
7.899031183772328,1274
8.604084875677696,1275
10.16361315821977,1276
10.205891488921102,1277
10.33770595025711,1278
9.983825136612023,1279
10.901328574261353,128
8.041803316550418,1280
10.824964672633067,1281
11.815483245339943,1282
10.071825764596849,1283
7.267754764733227,1284
9.005627763633928,1285
10.522474997252445,1286
11.929226984577538,1287
7.512483293237103,1288
11.821089119982108,1289
12.592913776015857,129
9.66194707548091,1290
8.122415783398049,1291
10.581764318630679,1292
10.262253312332067,1293
10.459420902462222,1294
8.833482753739442,1295
9.515706416555009,1296
14.284261117073399,1297
11.899778243193298,1298
12.196975131516021,1299
8.367857717688716,130
14.419749264819687,1300
11.351080550098231,1301
10.88001485884101,1302
9.736006825938567,1303
11.371248610596517,1304
12.206493078444298,1305
10.002371273712738,1306
8.198778195488721,1307
13.869945737791003,1308
13.827124657313336,1309
13.900445624348157,131
15.78426493108729,1310
18.802212389380532,1311
12.030470914127424,1312
34.0,1313
12.216078697421981,1314
13.447681041497152,1315
11.406761412575365,1316
12.793658698539177,1317
14.967503085150144,1318
8.281705460082662,1319
7.321279191355873,132
12.88119349005425,1320
11.185120093731694,1321
11.302759276879163,1322
15.95268563731268,1323
13.897792522648972,1324
11.946149553571429,1325
13.082745236414961,1326
11.960162739447364,1327
10.242563807330647,1328
19.672085299772768,1329
9.912364985753097,133
11.590405904059041,1330
20.815670397713742,1331
9.981103928393834,1332
14.080353982300885,1333
12.587175935088066,1334
16.20174129353234,1335
7.182614133833646,1336
13.938610448156988,1337
15.584286803966437,1338
18.570699987249778,1339
13.615261526152615,134
17.09746146872167,1340
16.567479674796747,1341
8.076454197143851,1342
13.569121701457266,1343
18.337722298221614,1344
9.895782840523509,1345
10.424015748031495,1346
12.435663748650917,1347
11.347466610133559,1348
14.881786519155911,1349
8.234504540071063,135
16.777069234773556,1350
14.649560117302054,1351
15.062968099861303,1352
10.662423500611995,1353
11.949295134151887,1354
13.441880033657892,1355
13.622892635314996,1356
10.059708981435023,1357
8.694596937301357,1358
8.234435455504748,1359
11.12886925795053,136
14.69649061848506,1360
5.874172185430464,1361
11.45865953790338,1362
9.540281839936187,1363
19.50483351235231,1364
12.207760906242468,1365
11.793650793650794,1366
25.81597144769128,1367
8.628745556119858,1368
13.618860055607044,1369
11.389268639614366,137
9.499907045919317,1370
11.907579599887292,1371
16.80342838833707,1372
10.346147245580916,1373
16.507767784137368,1374
9.626283367556468,1375
17.345081536033668,1376
15.917507254387177,1377
12.681314937830011,1378
18.192595108695652,1379
9.849246026907288,138
9.415683229813665,1380
15.177425171294626,1381
13.513472403302911,1382
20.296827794561935,1383
17.953807740324596,1384
16.899400399733512,1385
13.674710582096854,1386
9.231205673758865,1387
12.86157826649418,1388
19.230562448304383,1389
9.878639455782313,139
9.630556593201344,1390
10.412765957446808,1391
18.582672099506755,1392
15.40641881156657,1393
9.181152993348116,1394
14.694434339759912,1395
11.923761118170267,1396
12.611020408163265,1397
11.972486962776479,1398
8.24097489463075,1399
10.805408036820676,14
8.464570416297608,140
9.594513301872116,1400
7.639617617530228,1401
8.187516379837511,1402
8.72239674229203,1403
9.86049565769964,1404
7.242765039507489,1405
10.660446425018899,1406
9.305244195356286,1407
10.212796402289452,1408
10.814887950036738,1409
8.397422610733114,141
9.455763223381162,1410
10.67994040362996,1411
7.780883678990081,1412
6.4679978118161925,1413
9.706832528778314,1414
11.55477929501429,1415
9.845410857876956,1416
10.810835841630007,1417
8.856,1418
5.743881287338601,1419
11.30822690554628,142
8.144097120403496,1420
8.83072595370873,1421
8.752673796791443,1422
13.011044508424977,1423
10.35000665158973,1424
10.031873516189322,1425
9.256016335261801,1426
8.664154734991207,1427
8.839775910364146,1428
9.554279123414071,1429
9.223690500580481,143
9.300954298721765,1430
10.575877485996196,1431
12.325533934504033,1432
12.727618741288731,1433
9.238195847878009,1434
9.884696016771489,1435
10.998524177445958,1436
9.25152038921964,1437
8.207958408318337,1438
6.576798927347668,1439
8.819486478570731,144
8.633322507307568,1440
9.93918918918919,1441
9.70249776984835,1442
9.72383243370101,1443
4.735173421777503,1444
8.275086294416244,1445
9.166192749060627,1446
15.43253800178832,1447
10.058183579985906,1448
7.319077661772095,1449
13.058907729574983,145
12.605457964867352,1450
8.221832303949093,1451
9.086583069220522,1452
7.816594121124187,1453
9.22979999063188,1454
9.83208822483102,1455
7.78916251343692,1456
9.221153846153847,1457
10.679480852743781,1458
11.615639458502313,1459
12.990384929849233,146
8.105396532857226,1460
8.884036953485873,1461
8.667906328084142,1462
7.144376191484855,1463
9.55411711576095,1464
7.890478695423461,1465
8.060302259464313,1466
8.50670189766995,1467
10.83394150933418,1468
7.951363658382987,1469
10.60503880900878,147
12.052343094168188,1470
8.401523494860498,1471
7.851366453317078,1472
11.705109788631233,1473
9.14671924546711,1474
9.548245614035087,1475
9.033105576372051,1476
6.775589670142774,1477
8.864914836396235,1478
9.68211251435132,1479
10.841665104069005,148
7.497520174848689,1480
9.151308025177025,1481
7.982687509547329,1482
8.686025035912168,1483
11.031852126913396,1484
9.771819881740537,1485
10.582454060462359,1486
6.796752176982819,1487
10.131497131847441,1488
9.498488564421377,1489
10.769311429570081,149
10.850589777195282,1490
9.01762893367682,1491
9.639720599648706,1492
10.266568618439194,1493
8.594317205116537,1494
8.575653527445864,1495
9.418441800107733,1496
12.58183474799789,1497
11.4680902693521,1498
11.976253298153035,1499
12.55162305470535,15
8.51714689764893,150
10.571115631356594,1500
12.462194487779511,1501
9.639765325449254,1502
9.24087879814752,1503
7.722090120080846,1504
8.381130404840375,1505
10.18860847666506,1506
9.918376179347355,1507
7.495941503991413,1508
11.67629392971246,1509
9.26054211517283,151
9.255428895651725,1510
9.640098722415795,1511
8.286517412935323,1512
14.06953642384106,1513
13.15084835630965,1514
9.12363903274477,1515
8.986405104048655,1516
9.878235457834679,1517
6.9119773656082995,1518
9.894844957448889,1519
9.723020400848293,152
9.865336779983418,1520
7.325398377162968,1521
8.298593113661607,1522
7.616720559090435,1523
9.229077117572693,1524
9.386777452941478,1525
10.454105998835178,1526
7.605405405405405,1527
9.957427993936331,1528
11.151930746036378,1529
15.52403343782654,153
8.18551647463109,1530
7.963932908005763,1531
11.039405426975259,1532
10.197747116524738,1533
8.909885861561119,1534
9.843775471390535,1535
9.624151309408342,1536
9.934012372680122,1537
10.27329053865476,1538
13.3476312769794,1539
10.338448006254886,154
10.148683741534702,1540
12.16301046236922,1541
8.41462024955843,1542
8.244037276891486,1543
9.458259694354922,1544
10.133058984910837,1545
11.288181999203504,1546
13.10788717211642,1547
9.376636455186304,1548
6.610968856070982,1549
10.955987237237236,155
8.82394288852279,1550
10.356846473029046,1551
7.850634909247435,1552
11.270320795632992,1553
9.152293326009339,1554
9.357594414820516,1555
8.791935945095796,1556
8.516744611084233,1557
9.239749867264468,1558
6.925269226585446,1559
8.26981346463403,156
10.5025814689391,1560
10.315892740353172,1561
7.915284243656154,1562
6.850036778227289,1563
10.509233906204486,1564
10.626376883181033,1565
9.486300137897956,1566
11.759224936815501,1567
11.156346927053418,1568
11.442603610997127,1569
11.680633822462758,157
6.83173977802335,1570
7.671509281678773,1571
7.3743052932606705,1572
8.32948711910705,1573
9.697443413124898,1574
10.854771784232366,1575
8.224171539961013,1576
12.501034307794388,1577
9.39288127956747,1578
10.770230942546,1579
8.541139014094584,158
8.150938956087918,1580
10.125465205200102,1581
12.925893824485374,1582
10.411601049868766,1583
8.204461530679346,1584
10.317829844632064,1585
10.988686360779385,1586
8.25986488230991,1587
13.374221093930302,1588
10.478110996208205,1589
11.295093673863732,159
8.349644981769334,1590
11.220193340494092,1591
10.501200422548736,1592
11.1378993955095,1593
9.939124266460308,1594
12.021743124885159,1595
8.599945607832472,1596
14.376027598355842,1597
7.2155395291876445,1598
10.549525553520892,1599
10.419917201564814,16
9.602983445515736,160
10.41157986616235,1600
11.606481481481481,1601
8.85320051154338,1602
8.270841889117044,1603
10.61022346368715,1604
9.348883928571428,1605
10.53947223142321,1606
7.8995065527670185,1607
14.023142734043208,1608
9.436805764034824,1609
15.051877451170737,161
7.404152460434584,1610
12.654376272172144,1611
14.199708862885617,1612
9.179618990021167,1613
8.818017004251063,1614
7.864983001457018,1615
10.049353343094193,1616
8.895659533309152,1617
8.705537494004156,1618
14.03268833364644,1619
6.3629457307985895,162
10.786579991185544,1620
9.378389246323529,1621
9.950044933128932,1622
8.003753471961565,1623
13.496558441558442,1624
7.06808807665461,1625
8.917790850999086,1626
11.093044033184428,1627
8.890006470207634,1628
9.63249940433643,1629
11.93668972467818,163
9.12953335421234,1630
11.57952848303819,1631
13.42829768501735,1632
8.372772403258656,1633
11.406554121151936,1634
10.22089569290529,1635
9.487977450529222,1636
12.076064967342928,1637
10.118274609307422,1638
13.59973386560213,1639
11.18035389321253,164
10.689785553047404,1640
9.769116264493888,1641
10.118297825729778,1642
10.256360583753068,1643
9.58507355579476,1644
9.17613370733988,1645
10.04591803170844,1646
9.718027824669655,1647
11.052733159008842,1648
8.118396373866833,1649
10.16470588235294,165
9.45977813978745,1650
12.198970095545352,1651
7.962554008641383,1652
8.461714430958887,1653
8.692336787956728,1654
8.8079963076213,1655
9.37333253930443,1656
13.835318135420211,1657
13.280329607571185,1658
14.855827702702703,1659
10.615221606023717,166
8.929818802521009,1660
8.15773638051341,1661
8.154565263231882,1662
10.968498264457397,1663
11.101978488912495,1664
10.164089905157853,1665
8.157487623762377,1666
13.586090918954106,1667
9.012636780797742,1668
9.084246408570733,1669
9.818722893789793,167
7.208879442673279,1670
10.059007981755986,1671
12.128287158487428,1672
10.972848697175388,1673
8.62904589836242,1674
10.221416170634921,1675
13.057144345470647,1676
9.470815217391305,1677
8.400376794646917,1678
7.896377363718224,1679
10.211574862767367,168
9.509777478084963,1680
9.603390757451463,1681
9.735876886769262,1682
9.770613887957062,1683
11.048040611651086,1684
10.606573172037255,1685
7.095241170013559,1686
8.148917204131928,1687
10.123449668301125,1688
8.50560269799826,1689
9.053737001178218,169
9.533361069218367,1690
9.063293185676178,1691
11.627585759678361,1692
11.40086703244598,1693
8.756780001146723,1694
7.055970730188386,1695
10.079695684709403,1696
11.507050572166852,1697
11.688828379093867,1698
12.477423496683073,1699
11.7909354766689,17
11.851237988713203,170
10.412128712871286,1700
9.501402032947775,1701
10.037380779265215,1702
11.265187594377977,1703
7.398612875900042,1704
7.566445097129901,1705
8.506084466714388,1706
7.310882029304453,1707
9.28122866894198,1708
11.905194727021007,1709
11.434548634467914,171
12.936531149458906,1710
9.687450199203187,1711
8.701691758497594,1712
11.77650262594826,1713
7.980081687461534,1714
9.751733285102791,1715
8.791619139100678,1716
11.562001293940048,1717
10.930696519580085,1718
14.135115494419933,1719
8.622752403247498,172
10.014194640900488,1720
9.5195079581201,1721
10.630316304181735,1722
8.687859395288443,1723
8.482510340601543,1724
8.18486024408076,1725
9.302305290227773,1726
11.779997055503754,1727
11.79413470834676,1728
11.279567081459794,1729
11.85950452824764,173
11.10109159943047,1730
9.74193889977233,1731
8.419092755585647,1732
13.605446675483948,1733
11.155944188395733,1734
10.933095388060746,1735
11.281481968074624,1736
10.846957478005866,1737
9.31347525336479,1738
9.279820578137114,1739
10.182440444109087,174
10.194989689146873,1740
11.216201839045521,1741
11.853098760495802,1742
8.69025394646534,1743
11.694683908045977,1744
9.372125828748766,1745
7.0356416772554,1746
6.7311277645768595,1747
9.593364876760564,1748
7.528235943344166,1749
10.071402223744533,175
7.894974929147591,1750
9.548052371380454,1751
8.948852547277744,1752
8.637677223097398,1753
10.511305304326571,1754
4.593231707317073,1755
9.636928949636744,1756
6.70018634367097,1757
11.482306333315488,1758
7.303861140630535,1759
9.92029657089898,176
8.30256012412723,1760
12.388935619540602,1761
9.553080821552413,1762
11.946805819101835,1763
9.0849602668498,1764
9.068747173224786,1765
7.777254671178461,1766
9.55850448365635,1767
10.244036125817502,1768
7.360306380875904,1769
11.029634996205065,177
9.690975836940442,1770
9.655776655776656,1771
7.695094142940908,1772
11.365555883220289,1773
9.414440666990448,1774
11.190364506987198,1775
8.669652305366592,1776
8.162333616539224,1777
8.10945382759377,1778
10.031619679380874,1779
10.943209769990938,178
12.210803991283404,1780
10.210129247324405,1781
9.175143817280857,1782
10.01266891891892,1783
7.322566564818857,1784
9.454317219651472,1785
8.651574337121213,1786
10.331637741871136,1787
9.776687191367433,1788
11.1425025386438,1789
12.195816902497487,179
8.580122983129238,1790
7.184292726461401,1791
15.416520948450724,1792
12.828154569318112,1793
9.202185407120197,1794
9.030418492411252,1795
10.156344158018078,1796
12.070485949386741,1797
10.92102381604161,1798
8.756564201088697,1799
9.94978255518175,18
10.10111933872912,180
9.388552038716137,1800
7.451706982329731,1801
6.309002049503389,1802
11.48774455924379,1803
5.587821556496255,1804
7.7520724397398295,1805
8.41469208385296,1806
10.112896405919662,1807
7.845000360464278,1808
8.761519020154235,1809
9.767688855646972,181
8.06501095690285,1810
7.578214787383476,1811
11.157767826386497,1812
12.636652236652237,1813
11.485321804616136,1814
7.518871741517831,1815
9.66887897378695,1816
11.797353719494266,1817
10.856641173716248,1818
10.803122342364233,1819
10.275947378755154,182
12.540309731693327,1820
7.55142451826457,1821
9.137080240367622,1822
10.989847173239285,1823
8.185081098442268,1824
11.804152525454182,1825
6.378643517538288,1826
7.560786309561677,1827
13.208989244248166,1828
11.628211812020556,1829
8.462952799121844,183
10.298641360713544,1830
8.647823222947482,1831
11.604856895056376,1832
8.3218125,1833
10.461883094154707,1834
11.763939851787898,1835
9.22361673414305,1836
7.246066661695623,1837
8.601560323209808,1838
7.297533535266118,1839
8.046990545726855,184
10.639948100627118,1840
8.762202898550724,1841
8.466794109317474,1842
10.656230577998757,1843
10.44235362234928,1844
9.220668220668221,1845
7.5074550128534705,1846
7.942907675981606,1847
8.330019120458891,1848
9.262016965127238,1849
12.903074944463931,185
6.793007801213522,1850
8.284022111081864,1851
7.573641563393708,1852
9.103483817769533,1853
15.192696122633002,1854
8.412676056338029,1855
5.541496681483285,1856
11.474832214765101,1857
10.394433848979304,1858
7.816028677506081,1859
10.191911105418214,186
9.572807179298051,1860
8.804653969957082,1861
9.04417051874679,1862
7.628409397785579,1863
6.033694344163658,1864
10.05607534543652,1865
11.304820229158436,1866
9.138531651891622,1867
11.128145881471305,1868
10.308503956789348,1869
9.81854681115651,187
8.686932544219518,1870
10.859405325673473,1871
7.804856433888692,1872
8.657570602245661,1873
11.942399550435516,1874
9.417423002529386,1875
11.645297640014089,1876
9.934800275051572,1877
9.690935898336024,1878
5.098837209302325,1879
10.654256833712983,188
12.456125280824633,1880
12.408712933423985,1881
9.339281408246926,1882
9.708970182911552,1883
12.508087273728405,1884
12.147088607594936,1885
15.822187836383208,1886
9.016152716593245,1887
8.900610287707062,1888
8.094722257211236,1889
8.952003996464667,189
8.79950731486602,1890
9.958157788422692,1891
8.189841131030462,1892
10.292845999554268,1893
8.729211234559381,1894
7.719931967279501,1895
11.012516644474035,1896
9.010746868718106,1897
8.740657238505158,1898
11.450426994376171,1899
10.300333876853793,19
9.090379645470097,190
10.217542893843472,1900
9.279388145315487,1901
7.357088212793503,1902
8.971922757967066,1903
11.144716538074471,1904
8.382955376737382,1905
5.329276595744681,1906
10.966014180024661,1907
10.264965269648014,1908
12.084051360027031,1909
9.141096238563199,191
9.22666950535803,1910
7.512132412019926,1911
10.041804096034364,1912
5.338620013080445,1913
8.475168061462478,1914
9.125767506036564,1915
7.081455944840856,1916
7.128390719069201,1917
7.300964791379527,1918
7.399727844871577,1919
8.158407937503563,192
7.658704090773365,1920
8.022618376550168,1921
8.824703574170433,1922
9.839418113561708,1923
13.143642611683848,1924
10.489101086598618,1925
8.840746308250067,1926
12.279019660651764,1927
10.588482163674517,1928
10.16606753113365,1929
8.77492748051585,193
7.446323240267401,1930
9.383697254791828,1931
9.883502042266027,1932
11.734353856562922,1933
5.585427370387669,1934
8.250483185156552,1935
10.676139521956642,1936
7.211541477183629,1937
11.864958504552414,1938
10.898582939705474,1939
8.884995815262878,194
11.123939108177288,1940
9.170953376351903,1941
9.599045813999085,1942
6.49490668451186,1943
5.63259385665529,1944
9.91736061543342,1945
7.4468165932229144,1946
10.484481514155105,1947
9.068493961638646,1948
6.9289554126699695,1949
11.708151185732524,195
9.493785952702224,1950
9.3928390474582,1951
9.853279306445533,1952
12.008338967771017,1953
8.940390660080826,1954
8.921072731901893,1955
6.626476906552094,1956
11.159629178508593,1957
10.957207651350819,1958
10.519915131642396,1959
8.484064516129033,196
7.984790059982862,1960
8.468132070265796,1961
9.021610831452874,1962
8.658184153488,1963
7.374878200017716,1964
9.542052912916978,1965
6.876292968341866,1966
9.578107810781079,1967
8.502067751869776,1968
9.757044582616748,1969
12.053321603904765,197
9.904834514306216,1970
8.547120012420432,1971
13.401093630084421,1972
14.112232490272374,1973
10.504657971786,1974
14.460576640188291,1975
12.755849532037438,1976
8.63003907366816,1977
10.479536914796384,1978
9.574349667271628,1979
9.657763322163085,198
7.941678071375934,1980
8.105364168505902,1981
7.397365970466941,1982
10.142067793008183,1983
9.182290807063872,1984
9.257455770850884,1985
8.56368054788468,1986
11.070339721254355,1987
9.89046856227473,1988
7.803283328615907,1989
11.282064254996206,199
12.53876302456744,1990
8.462724469435878,1991
9.231929935633639,1992
11.229362731917181,1993
10.723669858199006,1994
7.954073439674553,1995
9.52414788497835,1996
11.215509160630592,1997
15.457858080145352,1998
18.40139275766017,1999
7.268243564863974,2
10.584013961605585,20
8.13238249277067,200
14.490867579908675,2000
7.514513473702452,2001
10.106824481234549,2002
9.938511830635118,2003
9.417156382631408,2004
11.23773847223295,2005
7.4254339927331445,2006
8.990342591287185,2007
10.665832290362953,2008
10.456287101996763,2009
8.380655168593272,201
12.376125471972117,2010
11.394804936305732,2011
10.016672841793257,2012
12.988608221892026,2013
11.165947208265516,2014
8.8387277679859,2015
12.368184134533719,2016
6.988236476975668,2017
10.307085875175973,2018
11.6676359904208,2019
7.3443052514447755,202
14.846330105698868,2020
10.006533138485343,2021
8.663421185160315,2022
12.717339352097717,2023
8.421209572597293,2024
8.543592011202005,2025
9.182895920202764,2026
10.728706889317781,2027
10.090869846751565,2028
13.198105214511283,2029
9.854023508137432,203
11.32834199705175,2030
10.730449372629122,2031
13.040170541602825,2032
9.647032454724762,2033
9.549918500407498,2034
10.689566395663956,2035
10.58747602891282,2036
12.792,2037
11.17388857625211,2038
9.976438023224413,2039
7.2711528463737976,204
9.156462015244157,2040
12.081510262691106,2041
8.072786885245902,2042
10.64736474423659,2043
14.273552084043931,2044
12.258104738154614,2045
9.76222121074192,2046
9.629232747535362,2047
11.964670610161251,2048
11.090438905251059,2049
11.91827153724899,205
12.169737715803453,2050
14.512866817155755,2051
11.69609739447036,2052
11.549151578348658,2053
9.321224701608719,2054
10.73376301437779,2055
10.552183087161175,2056
11.404137648504712,2057
10.978756426423514,2058
13.408874424511827,2059
8.359402513813832,206
11.89918414918415,2060
11.935361606228232,2061
11.329341951891491,2062
11.833626879826582,2063
15.515279736718382,2064
9.54199292073367,2065
11.45754716981132,2066
14.229451727107454,2067
10.753153698657785,2068
11.18299156864786,2069
10.715870636110516,207
16.119551984416848,2070
13.124378109452737,2071
8.554238921001927,2072
13.645003797331018,2073
14.963383965395835,2074
13.013073663330628,2075
15.615423092955398,2076
13.808930911814267,2077
11.181018365775872,2078
16.298449153545636,2079
7.886096256684492,208
11.896479543292102,2080
12.02994476208935,2081
18.467659528209587,2082
14.920434986700046,2083
7.925141242937853,2084
11.318228366615463,2085
11.104033092037229,2086
11.891778036025567,2087
8.059891941602483,2088
6.280846670108415,2089
10.143932343301097,209
10.524063611634233,2090
11.501104039485648,2091
12.358201531881031,2092
16.737024221453286,2093
11.543190580389705,2094
9.717297141207046,2095
9.47145542693183,2096
10.930112165660052,2097
10.54026845637584,2098
9.408731484575119,2099
12.036402894049017,21
9.030521272883023,210
8.39836492010405,2100
6.219318648241893,2101
5.704418762746431,2102
10.523039215686275,2103
12.922126466618211,2104
11.444463115442783,2105
9.150606174228221,2106
11.940924156755703,2107
9.06771417882529,2108
16.573391630231107,2109
7.67834914048607,211
12.367390255668115,2110
15.825407675031736,2111
12.512474541751528,2112
18.473118279569892,2113
12.971508268579399,2114
7.6986513065467825,2115
12.245594405594405,2116
10.289366573390994,2117
10.0602884971027,2118
5.613497802353608,2119
11.872506315881175,212
11.392423845683862,2120
9.292189576258675,2121
8.586827572100635,2122
12.132400671516509,2123
12.696557971014492,2124
11.626906318082789,2125
10.548377093239612,2126
7.435483870967742,2127
13.464214908802537,2128
9.425902690645476,2129
18.905337620578777,213
9.712527056277056,2130
10.459333849728893,2131
10.97704028386558,2132
13.908161928468491,2133
9.930564263322884,2134
9.791496945010183,2135
13.50936329588015,2136
9.343502135448444,2137
12.921666666666667,2138
9.804435483870968,2139
8.680151444427157,214
10.081536484363845,2140
9.63129048330842,2141
9.386672325976232,2142
7.937467046293367,2143
10.736462647645345,2144
12.302891234511243,2145
10.436244979919678,2146
17.420327304048236,2147
9.369770071617037,2148
10.396838837143664,2149
8.31914740144985,215
